174.55,40.14,175.20,69.96,158.94,69.34,144.05,97.91,133.65,117.41,193.40,70.00,184.95,107.03,153.76,114.15,158.33,127.16,147.27,125.19,105.06,148.61,90.74,207.03,169.37,129.74,134.29,121.93,94.66,139.50,173.90,35.57,1.00
170.01,39.49,174.57,69.33,158.32,69.97,143.39,99.22,131.03,115.46,193.38,69.32,188.85,106.37,154.42,107.02,158.31,126.50,146.63,123.90,108.96,153.78,91.42,209.63,169.35,128.44,125.20,100.52,89.47,144.69,168.72,35.57,1.00
168.71,40.13,175.20,69.96,158.32,69.33,148.58,97.28,138.18,104.42,194.67,69.99,180.42,102.49,143.37,97.93,156.37,123.91,147.27,122.60,107.02,158.32,90.74,212.87,165.46,126.48,105.72,129.09,76.50,177.15,166.77,36.88,1.00
178.44,43.34,175.20,70.01,158.33,69.34,143.41,95.31,137.53,111.55,194.04,71.29,183.65,106.36,144.67,106.36,155.08,124.55,145.97,122.59,106.37,158.30,88.81,215.45,164.82,127.12,101.81,132.35,79.09,178.46,177.15,37.50,1.00
178.44,42.72,174.55,70.00,158.31,69.97,144.03,95.95,138.20,106.35,192.73,70.65,184.30,106.35,148.57,105.71,155.07,126.49,145.97,123.89,106.38,152.47,96.64,211.58,164.81,127.79,105.71,123.26,77.13,173.89,176.50,36.23,1.00
179.07,43.36,174.54,70.64,157.67,69.99,144.04,95.95,138.83,105.70,192.74,71.94,184.29,107.04,148.57,106.34,155.08,125.85,145.98,123.25,106.35,153.77,96.63,210.94,164.82,127.15,105.71,123.89,75.85,170.01,176.51,37.52,1.00
179.07,43.35,174.55,70.64,158.29,69.97,143.41,95.97,139.48,108.95,193.38,72.58,183.63,107.01,148.57,105.72,155.07,126.49,145.33,123.90,106.37,153.13,96.62,210.93,165.45,127.16,106.33,124.54,79.07,166.11,177.16,38.15,1.00
166.76,43.38,174.55,70.64,158.32,70.63,144.02,96.63,132.35,115.46,192.09,70.67,183.65,107.01,147.91,117.40,153.80,125.85,143.39,121.94,86.88,118.07,114.16,143.38,165.46,129.10,116.77,157.68,101.13,216.11,164.19,39.46,1.00
165.47,44.00,173.93,70.65,158.31,70.63,143.40,96.64,132.34,116.10,190.17,71.29,182.35,106.38,147.26,117.39,153.14,125.85,142.75,121.93,86.90,117.37,112.87,142.72,164.16,129.09,116.78,158.95,101.17,214.17,164.14,39.50,1.00
166.77,44.04,174.53,70.65,158.31,70.64,143.41,96.60,132.35,116.09,191.43,71.30,183.63,107.67,147.93,117.39,153.14,126.48,142.74,121.93,86.26,117.39,112.23,142.08,164.16,129.74,116.77,158.97,101.16,215.46,164.16,40.13,1.00
168.05,44.03,174.54,70.65,158.30,70.62,143.40,96.64,132.36,116.11,192.08,71.30,182.99,107.03,147.26,116.78,153.11,125.84,142.72,121.31,86.88,117.38,114.80,144.03,163.51,129.08,116.72,156.37,101.14,215.45,164.18,40.13,1.00
165.45,48.55,174.57,70.61,158.33,69.99,145.33,95.95,140.79,108.96,192.74,70.65,185.59,105.70,153.80,90.79,155.72,121.92,145.34,116.74,104.41,107.02,127.79,165.46,166.11,125.85,105.07,150.53,97.27,216.10,163.53,43.98,1.00
163.49,55.70,175.87,69.96,158.34,66.11,138.19,90.78,155.73,101.79,194.02,70.64,175.21,86.87,164.16,50.51,153.11,121.94,143.37,116.11,102.49,112.20,117.39,171.95,162.86,127.16,101.84,147.92,95.32,206.37,160.28,50.52,1.00
164.15,54.43,174.57,70.66,158.34,69.32,142.06,95.97,167.40,101.84,190.14,74.53,180.41,108.32,151.18,103.12,152.48,119.36,142.74,114.81,98.56,116.77,112.87,173.27,162.22,125.19,101.19,148.60,94.66,210.94,164.14,50.52,1.00
163.53,56.36,174.55,71.28,158.30,69.32,141.44,95.96,166.75,104.40,190.14,75.16,179.11,108.96,151.18,100.51,152.48,118.71,142.75,114.80,98.58,116.78,112.22,173.91,162.21,123.89,101.80,148.57,95.30,210.28,163.50,53.74,1.00
164.82,57.65,174.56,71.28,158.33,68.05,142.06,95.95,168.69,105.05,190.15,75.20,183.64,107.01,179.76,107.66,152.48,118.70,142.74,114.15,98.57,116.77,112.86,173.91,162.21,123.90,101.18,148.59,94.03,207.67,164.17,54.42,1.00
164.16,58.94,174.57,71.29,158.32,68.05,142.06,95.96,168.69,103.76,190.78,75.21,184.29,106.99,179.74,107.68,152.48,119.99,142.72,115.45,97.93,117.38,112.87,173.91,162.86,124.55,101.17,151.82,95.31,209.62,164.18,54.42,1.00
164.15,51.80,177.80,71.94,162.21,71.31,142.06,101.83,147.26,76.49,194.04,71.95,185.59,103.13,170.66,77.14,152.45,119.36,142.72,116.10,99.85,116.77,113.51,174.54,160.92,123.91,101.81,150.51,95.30,209.63,159.60,49.18,1.00
154.42,55.73,170.00,71.29,153.79,75.19,137.53,101.81,144.67,71.29,188.84,69.33,174.57,100.51,147.28,98.56,152.48,118.70,142.74,116.09,99.21,117.39,115.46,173.89,162.21,122.60,102.49,149.23,95.32,208.97,149.24,54.43,1.00
156.37,55.70,171.31,70.67,154.44,74.55,137.56,101.16,146.64,70.62,189.47,69.34,174.57,100.52,148.56,98.58,151.83,118.70,142.72,116.10,98.57,117.38,116.73,173.88,160.92,122.59,102.48,147.94,95.33,206.39,151.81,54.39,1.00
153.14,44.65,164.14,68.69,147.28,69.35,118.06,86.88,133.65,60.23,181.04,66.76,161.57,102.47,136.88,106.33,154.42,121.97,144.68,116.77,104.42,94.66,120.00,142.74,165.46,127.15,107.01,151.16,95.30,210.26,148.61,40.11,1.00
114.80,44.01,137.52,70.65,118.71,71.95,95.31,96.62,101.81,65.44,154.43,69.99,148.58,118.71,120.00,130.40,149.87,125.83,138.85,118.04,93.37,108.33,116.75,149.89,160.27,132.32,104.41,151.18,95.32,210.92,111.58,39.48,1.00
112.19,45.96,136.88,70.01,118.71,71.29,95.32,97.27,101.84,65.44,153.76,68.69,151.82,119.35,122.61,128.46,148.57,126.49,138.18,119.36,93.38,110.26,116.76,151.82,159.63,132.32,105.06,152.47,95.94,210.94,108.30,43.36,1.00
112.19,45.96,136.88,70.63,118.69,71.31,95.33,96.65,101.83,65.46,153.78,69.35,151.81,117.42,122.59,127.80,149.23,127.12,138.83,119.36,92.08,108.97,115.44,151.18,159.62,132.34,103.75,149.87,95.94,210.29,108.32,43.38,1.00
112.18,46.61,137.52,70.00,119.99,71.28,95.94,97.29,101.85,65.46,153.78,68.68,148.58,118.07,120.65,128.46,148.60,126.49,138.18,118.70,92.08,110.27,116.73,150.52,158.99,132.35,103.77,152.46,95.30,211.57,108.32,44.00,1.00
